"x","y_true","lo","hi","mean"
0,0.000493578303944927,-0.701330600234864,-0.0409777387108759,-0.339360513630769
0.202020202020202,0.000546032502657847,-0.67680941277777,-0.0381405348928439,-0.330622482532298
0.404040404040404,0.000604060340608869,-0.653717058588164,-0.0369743679690128,-0.321884451433827
0.606060606060606,0.000668253868959209,-0.635035116241322,-0.0358166375336078,-0.313146420335356
0.808080808080808,0.000739267986403887,-0.616332596013113,-0.0337799786399515,-0.304408389236885
1.01010101010101,0.00081782710113455,-0.599368592835658,-0.0287248693490458,-0.295670358138414
1.21212121212121,0.000904732496869874,-0.579674457626598,-0.0238909183154045,-0.286932327039943
1.41414141414141,0.00100087047688915,-0.559981937254505,-0.0209855426506436,-0.278194295941472
1.61616161616162,0.00110722136766259,-0.545655603423146,-0.0151305543477316,-0.269456264843001
1.81818181818182,0.00122486947209888,-0.53350497560556,-0.0111176298693878,-0.26071823374453
2.02020202020202,0.00135501407169863,-0.519648406554418,-0.00877057553236877,-0.251980202646059
2.22222222222222,0.00149898158708858,-0.502537292112573,-0.00574895664267679,-0.243242171547588
2.42424242424242,0.00165823901759861,-0.483376996977525,-0.00306247879989056,-0.234504140449117
2.62626262626263,0.00183440879282019,-0.47173261015775,0.000341115778877112,-0.225766109350646
2.82828282828283,0.00202928518254389,-0.460210747030831,0.00509041525487124,-0.217028078252175
3.03030303030303,0.00224485242621442,-0.445952951361782,0.00791442860012049,-0.208290047153704
3.23232323232323,0.00248330475916705,-0.434808485707174,0.0142222004805705,-0.199552016055233
3.43434343434343,0.00274706853052589,-0.428576043260095,0.0250749860526448,-0.190813984956763
3.63636363636364,0.0030388266268628,-0.419594947361,0.0335867818311722,-0.182075953858291
3.83838383838384,0.00336154543664454,-0.40781182070374,0.0354871084736906,-0.17333792275982
4.04040404040404,0.00371850461324515,-0.402075957315566,0.0472801747884412,-0.164599891661349
4.24242424242424,0.00411332991897469,-0.396331774093842,0.05796408114197,-0.155861860562879
4.44444444444444,0.00455002945927073,-0.39067610986654,0.0736182000543986,-0.147123829464408
4.64646464646465,0.00503303364499827,-0.384843805922777,0.0816045204945474,-0.138385798365936
4.84848484848485,0.0055672392517715,-0.375844991771476,0.0931586955065435,-0.129647767267465
5.05050505050505,0.00615805797838196,-0.367888021609041,0.103269385710367,-0.121539671417729
5.25252525252525,0.00681146994179086,-0.353652260215315,0.10678469718157,-0.115321381314194
5.45454545454545,0.00753408258366634,-0.337317908695084,0.110300008652773,-0.10910309121066
5.65656565656566,0.00833319550300037,-0.329133304727882,0.11577232000751,-0.102884801107125
5.85858585858586,0.00921687177072061,-0.319190070520065,0.121167096693991,-0.0966665110035904
6.06060606060606,0.0101940163251071,-0.313959260640871,0.12643037496527,-0.0904482209000559
6.26262626262626,0.0112744620907778,-0.305535465819377,0.128946987177005,-0.0842299307965214
6.46464646464646,0.0124690645083988,-0.295895935362685,0.13344952319913,-0.078011640692987
6.66666666666667,0.0137898052062543,-0.283875894408343,0.138316451695331,-0.0717933505894522
6.86868686868687,0.0152499055872782,-0.276753699614612,0.142695805920725,-0.0655750604859176
7.07070707070707,0.0168639511446511,-0.27246741035976,0.150233958401232,-0.0593567703823832
7.27272727272727,0.0186480273537677,-0.268675030789451,0.156259679937784,-0.0531384802788487
7.47474747474747,0.0206198680159497,-0.264243272808088,0.163794555014856,-0.0469201901753142
7.67676767676768,0.022799016946788,-0.258081678205114,0.16715167915363,-0.0407019000717794
7.87878787878788,0.0252070039058249,-0.251903880702871,0.174282151220872,-0.0344836099682449
8.08080808080808,0.0278675356499577,-0.248421724252757,0.179925487306184,-0.0282653198647105
8.28282828282828,0.0308067029549922,-0.244603564194517,0.187164873392374,-0.0220470297611759
8.48484848484848,0.0340532043815686,-0.2422533479871,0.197614177257873,-0.0158287396576414
8.68686868686869,0.037638587455232,-0.241141845961602,0.204528016424584,-0.00961044955410665
8.88888888888889,0.0415975077761843,-0.238687552087545,0.208004123683586,-0.0033921594505722
9.09090909090909,0.0459680063609152,-0.230780112463714,0.216607803891188,0.00282613065296229
9.29292929292929,0.050791805232185,-0.229176966218274,0.224780313371809,0.00904442075649681
9.49494949494949,0.056114620900257,-0.225632979236819,0.237905600398895,0.0152627108600313
9.6969696969697,0.0619864948990733,-0.219620049074757,0.247121384429734,0.0214810009635661
9.8989898989899,0.0684621399360404,-0.217509638892739,0.261831454640965,0.0276992910671005
10.1010101010101,0.07560129946066,-0.196090478168806,0.280235226050466,0.0423722937305782
10.3030303030303,0.0834691175306148,-0.162062940560941,0.290211771563147,0.0655000089539989
10.5050505050505,0.0921365147275418,-0.12824053480122,0.30524128469095,0.0886277241774199
10.7070707070707,0.101680564521,-0.0945953387535089,0.322082345073078,0.111755439400841
10.9090909090909,0.112184862870639,-0.0641426748391754,0.341859221658542,0.134883154624262
11.1111111111111,0.123739881967814,-0.0346469958181732,0.36702802795255,0.158010869847683
11.3131313131313,0.136443296827856,-0.00808401944621359,0.38212319106591,0.181138585071104
11.5151515151515,0.150400270939695,0.0128071681159321,0.408300971656327,0.204266300294524
11.7171717171717,0.165723684359874,0.0309296797903651,0.428806707723285,0.227394015517945
11.9191919191919,0.182534284520538,0.0510452216375176,0.45121050983339,0.250521730741366
12.1212121212121,0.200960736648591,0.0701474391097471,0.474114516832723,0.273649445964787
12.3232323232323,0.221139547142678,0.0894139871747023,0.501370338715411,0.296777161188208
12.5252525252525,0.243214829646479,0.108468926505391,0.532693962060654,0.319904876411628
12.7272727272727,0.267337880066513,0.126065651327752,0.559313198360176,0.343032591635049
12.9292929292929,0.293666523651132,0.143950082156595,0.587696576618244,0.36616030685847
13.1313131313131,0.322364194791789,0.160902274822873,0.623304613581428,0.389288022081891
13.3333333333333,0.353598708828234,0.177192331548453,0.653063241468222,0.412415737305312
13.5353535353535,0.387540685321975,0.190859798910189,0.680751724316514,0.435543452528733
13.7373737373737,0.424361584572818,0.204252727296781,0.718447632180941,0.458671167752153
13.9393939393939,0.46423132421868,0.217561952950925,0.751136909589141,0.481798882975574
14.1414141414141,0.507315451233779,0.234732332226733,0.78347518343583,0.504926598198995
14.3434343434343,0.553771857151833,0.248783965046149,0.813086046727137,0.528054313422416
14.5454545454545,0.6037470414116,0.253522196972717,0.847604139588785,0.551182028645837
14.7474747474747,0.657371949667504,0.263896469257847,0.882064219520897,0.574309743869258
14.9494949494949,0.714757440715353,0.274061379044626,0.920620305093784,0.597437459092679
15.1515151515152,0.775989466875423,0.360259466269741,0.998749631521973,0.678552660859687
15.3535353535354,0.841124087181275,0.474960910659048,1.07807757139369,0.778997024807851
15.5555555555556,0.910182468771265,0.588255447344979,1.1566323437587,0.879441388756015
15.7575757575758,0.983146066950979,0.704335682424824,1.25706203357075,0.979885752704179
15.959595959596,1.05995220526051,0.810863382565621,1.34683570769873,1.08033011665234
16.1616161616162,1.1404902997656,0.923772613489387,1.43972918218404,1.18077448060051
16.3636363636364,1.22459898267749,1.03301064466569,1.53353444476933,1.28121884454867
16.5656565656566,1.31206437547655,1.13064695732389,1.62940686203043,1.38166320849683
16.7676767676768,1.40261973791548,1.22981329535009,1.72647757619524,1.482107572445
16.969696969697,1.49594667492751,1.32946532466023,1.8272126045593,1.58255193639316
17.1717171717172,1.59167801881894,1.42194621241826,1.92815318512067,1.68299630034132
17.3737373737374,1.68940242177264,1.51375710590926,2.0284457104871,1.78344066428949
17.5757575757576,1.78867059866943,1.59991629842395,2.13871022340582,1.88388502823765
17.7777777777778,1.88900305978195,1.68036524256845,2.25835293716924,1.98432939218581
17.979797979798,1.98989907578229,1.7651982062921,2.37036894627037,2.08477375613398
18.1818181818182,2.09084653304256,1.85250332925674,2.49356614784306,2.18521812008214
18.3838383838384,2.19133227403158,1.94764986262367,2.61741012219056,2.2856624840303
18.5858585858586,2.29085248246665,2.02924927462088,2.72936766589814,2.38610684797847
18.7878787878788,2.3889226696113,2.10686876416307,2.85532346730572,2.48655121192663
18.989898989899,2.48508684708129,2.19439902136032,2.97505376097079,2.5869955758748
19.1919191919192,2.57892552954925,2.27495602136854,3.09804912794012,2.68743993982296
19.3939393939394,2.67006229159092,2.35370458433014,3.21808219905346,2.78788430377112
19.5959595959596,2.75816869824009,2.43833827437947,3.34253529914798,2.88832866771929
19.7979797979798,2.84296752933936,2.52027177370059,3.46048507937335,2.98877303166745
20,2.92423431452002,2.6037789357901,3.58147085895159,3.08921739561562
